daydatetime,aver_speed_offset
2016-03-15 00:00:00,0.247804
2016-03-15 00:02:00,0.247742
2016-03-15 00:04:00,0.26098
2016-03-15 00:06:00,0.228761
2016-03-15 00:08:00,0.262743
2016-03-15 00:10:00,0.258057
2016-03-15 00:12:00,0.224361
2016-03-15 00:14:00,0.187803
2016-03-15 00:16:00,0.191124
2016-03-15 00:18:00,0.211921
2016-03-15 00:20:00,0.250456
2016-03-15 00:22:00,0.217331
2016-03-15 00:24:00,0.256744
2016-03-15 00:26:00,0.271345
2016-03-15 00:28:00,0.212792
2016-03-15 00:30:00,0.191594
2016-03-15 00:32:00,0.19257
2016-03-15 00:34:00,0.193159
2016-03-15 00:36:00,0.162289
2016-03-15 00:38:00,0.194522
2016-03-15 00:40:00,0.209412
2016-03-15 00:42:00,0.203996
2016-03-15 00:44:00,0.183272
2016-03-15 00:46:00,0.210485
2016-03-15 00:48:00,0.218281
2016-03-15 00:50:00,0.229914
2016-03-15 00:52:00,0.24116
2016-03-15 00:54:00,0.198523
2016-03-15 00:56:00,0.227873
2016-03-15 00:58:00,0.243181
2016-03-15 01:00:00,0.198056
2016-03-15 01:02:00,0.295863
2016-03-15 01:04:00,0.356386
2016-03-15 01:06:00,0.312909
2016-03-15 01:08:00,0.285602
2016-03-15 01:10:00,0.186871
2016-03-15 01:12:00,0.209536
2016-03-15 01:14:00,0.207314
2016-03-15 01:16:00,0.199639
2016-03-15 01:18:00,0.213478
2016-03-15 01:20:00,0.238272
2016-03-15 01:22:00,0.215554
2016-03-15 01:24:00,0.203936
2016-03-15 01:26:00,0.220739
2016-03-15 01:28:00,0.204087
2016-03-15 01:30:00,0.227351
2016-03-15 01:32:00,0.266461
2016-03-15 01:34:00,0.282267
2016-03-15 01:36:00,0.208455
2016-03-15 01:38:00,0.278266
2016-03-15 01:40:00,0.246643
2016-03-15 01:42:00,0.173551
2016-03-15 01:44:00,0.216098
2016-03-15 01:46:00,0.285799
2016-03-15 01:48:00,0.251588
2016-03-15 01:50:00,0.197522
2016-03-15 01:52:00,0.188143
2016-03-15 01:54:00,0.220423
2016-03-15 01:56:00,0.205759
2016-03-15 01:58:00,0.287306
2016-03-15 02:00:00,0.321477
2016-03-15 02:02:00,0.272797
2016-03-15 02:04:00,0.290952
2016-03-15 02:06:00,0.288323
2016-03-15 02:08:00,0.278072
2016-03-15 02:10:00,0.28211
2016-03-15 02:12:00,0.251
2016-03-15 02:14:00,0.295456
2016-03-15 02:16:00,0.281173
2016-03-15 02:18:00,0.253562
2016-03-15 02:20:00,0.315852
2016-03-15 02:22:00,0.238391
2016-03-15 02:24:00,0.2372
2016-03-15 02:26:00,0.197039
2016-03-15 02:28:00,0.196296
2016-03-15 02:30:00,0.199284
2016-03-15 02:32:00,0.154112
2016-03-15 02:34:00,0.132826
2016-03-15 02:36:00,0.158039
2016-03-15 02:38:00,0.177356
2016-03-15 02:40:00,0.141773
2016-03-15 02:42:00,0.152188
2016-03-15 02:44:00,0.22444
2016-03-15 02:46:00,0.215965
2016-03-15 02:48:00,0.149536
2016-03-15 02:50:00,0.166682
2016-03-15 02:52:00,0.157364
2016-03-15 02:54:00,0.213078
2016-03-15 02:56:00,0.266431
2016-03-15 02:58:00,0.291283
2016-03-15 03:00:00,0.292171
2016-03-15 03:02:00,0.304751
2016-03-15 03:04:00,0.21082
2016-03-15 03:06:00,0.256537
2016-03-15 03:08:00,0.208594
2016-03-15 03:10:00,0.20589
2016-03-15 03:12:00,0.234178
2016-03-15 03:14:00,0.20243
2016-03-15 03:16:00,0.155097
2016-03-15 03:18:00,0.168651
2016-03-15 03:20:00,0.152618
2016-03-15 03:22:00,0.126506
2016-03-15 03:24:00,0.0993902
2016-03-15 03:26:00,0.113087
2016-03-15 03:28:00,0.146808
2016-03-15 03:30:00,0.137075
2016-03-15 03:32:00,0.180768
2016-03-15 03:34:00,0.170379
2016-03-15 03:36:00,0.147046
2016-03-15 03:38:00,0.155411
2016-03-15 03:40:00,0.181027
2016-03-15 03:42:00,0.195386
2016-03-15 03:44:00,0.324347
2016-03-15 03:46:00,0.390466
2016-03-15 03:48:00,0.362426
2016-03-15 03:50:00,0.245151
2016-03-15 03:52:00,0.31576
2016-03-15 03:54:00,0.295934
2016-03-15 03:56:00,0.281343
2016-03-15 03:58:00,0.250702
2016-03-15 04:00:00,0.204434
2016-03-15 04:02:00,0.223732
2016-03-15 04:04:00,0.231728
2016-03-15 04:06:00,0.21
2016-03-15 04:08:00,0.178542
2016-03-15 04:10:00,0.210343
2016-03-15 04:12:00,0.192685
2016-03-15 04:14:00,0.148936
2016-03-15 04:16:00,0.16194
