daydatetime,aver_speed_offset
2016-03-19 00:00:00,0.252048
2016-03-19 00:02:00,0.232572
2016-03-19 00:04:00,0.269563
2016-03-19 00:06:00,0.296615
2016-03-19 00:08:00,0.289116
2016-03-19 00:10:00,0.276478
2016-03-19 00:12:00,0.25729
2016-03-19 00:14:00,0.2377
2016-03-19 00:16:00,0.252048
2016-03-19 00:18:00,0.287796
2016-03-19 00:20:00,0.263233
2016-03-19 00:22:00,0.254509
2016-03-19 00:24:00,0.309344
2016-03-19 00:26:00,0.287559
2016-03-19 00:28:00,0.339084
2016-03-19 00:30:00,0.308969
2016-03-19 00:32:00,0.293841
2016-03-19 00:34:00,0.230403
2016-03-19 00:36:00,0.217395
2016-03-19 00:38:00,0.228314
2016-03-19 00:40:00,0.249802
2016-03-19 00:42:00,0.239086
2016-03-19 00:44:00,0.292092
2016-03-19 00:46:00,0.303444
2016-03-19 00:48:00,0.307297
2016-03-19 00:50:00,0.286235
2016-03-19 00:52:00,0.284967
2016-03-19 00:54:00,0.277535
2016-03-19 00:56:00,0.269629
2016-03-19 00:58:00,0.277654
2016-03-19 01:00:00,0.244835
2016-03-19 01:02:00,0.237834
2016-03-19 01:04:00,0.280822
2016-03-19 01:06:00,0.258988
2016-03-19 01:08:00,0.235708
2016-03-19 01:10:00,0.216535
2016-03-19 01:12:00,0.241194
2016-03-19 01:14:00,0.283833
2016-03-19 01:16:00,0.271634
2016-03-19 01:18:00,0.258831
2016-03-19 01:20:00,0.297291
2016-03-19 01:22:00,0.217977
2016-03-19 01:24:00,0.225108
2016-03-19 01:26:00,0.240055
2016-03-19 01:28:00,0.271576
2016-03-19 01:30:00,0.315218
2016-03-19 01:32:00,0.286291
2016-03-19 01:34:00,0.284864
2016-03-19 01:36:00,0.314885
2016-03-19 01:38:00,0.25845
2016-03-19 01:40:00,0.295868
2016-03-19 01:42:00,0.312671
2016-03-19 01:44:00,0.333547
2016-03-19 01:46:00,0.309104
2016-03-19 01:48:00,0.301601
2016-03-19 01:50:00,0.272821
2016-03-19 01:52:00,0.216809
2016-03-19 01:54:00,0.2295
2016-03-19 01:56:00,0.267954
2016-03-19 01:58:00,0.300512
2016-03-19 02:00:00,0.310023
2016-03-19 02:02:00,0.28784
2016-03-19 02:04:00,0.244248
2016-03-19 02:06:00,0.259751
2016-03-19 02:08:00,0.24934
2016-03-19 02:10:00,0.210557
2016-03-19 02:12:00,0.204176
2016-03-19 02:14:00,0.227955
2016-03-19 02:16:00,0.317259
2016-03-19 02:18:00,0.265686
