daydatetime,aver_speed_offset
2016-03-01 05:08:00,0.172046
2016-03-01 05:10:00,0.0965015
2016-03-01 05:12:00,0.1818
2016-03-01 05:14:00,0.231671
2016-03-01 05:16:00,0.236616
2016-03-01 05:18:00,0.247781
2016-03-01 05:20:00,0.181259
2016-03-01 05:22:00,0.183538
2016-03-01 05:24:00,0.203647
2016-03-01 05:26:00,0.201598
2016-03-01 05:28:00,0.1877
2016-03-01 05:30:00,0.230259
2016-03-01 05:32:00,0.199773
2016-03-01 05:34:00,0.214323
2016-03-01 05:36:00,0.183951
2016-03-01 05:38:00,0.220019
2016-03-01 05:40:00,0.230239
2016-03-01 05:42:00,0.169271
2016-03-01 05:44:00,0.178425
2016-03-01 05:46:00,0.175823
2016-03-01 05:48:00,0.204182
2016-03-01 05:50:00,0.164015
2016-03-01 05:52:00,0.15816
2016-03-01 05:54:00,0.200229
2016-03-01 05:56:00,0.243688
2016-03-01 05:58:00,0.268615
2016-03-01 06:00:00,0.275031
2016-03-01 06:02:00,0.311559
2016-03-01 06:04:00,0.262429
2016-03-01 06:06:00,0.276536
2016-03-01 06:08:00,0.289095
2016-03-01 06:10:00,0.229939
2016-03-01 06:12:00,0.26261
2016-03-01 06:14:00,0.24903
2016-03-01 06:16:00,0.255948
2016-03-01 06:18:00,0.228506
2016-03-01 06:20:00,0.27152
2016-03-01 06:22:00,0.271387
2016-03-01 06:24:00,0.271052
2016-03-01 06:26:00,0.237208
2016-03-01 06:28:00,0.211539
2016-03-01 06:30:00,0.211763
2016-03-01 06:32:00,0.237358
2016-03-01 06:34:00,0.225731
2016-03-01 06:36:00,0.281022
2016-03-01 06:38:00,0.201905
2016-03-01 06:40:00,0.213111
2016-03-01 06:42:00,0.161679
2016-03-01 06:44:00,0.185081
2016-03-01 06:46:00,0.200757
2016-03-01 06:48:00,0.2003
2016-03-01 06:50:00,0.198878
2016-03-01 06:52:00,0.208028
2016-03-01 06:54:00,0.206041
2016-03-01 06:56:00,0.22795
2016-03-01 06:58:00,0.211744
2016-03-01 07:00:00,0.232703
2016-03-01 07:02:00,0.308245
2016-03-01 07:04:00,0.320623
2016-03-01 07:06:00,0.294021
2016-03-01 07:08:00,0.341158
2016-03-01 07:10:00,0.340382
2016-03-01 07:12:00,0.309141
2016-03-01 07:14:00,0.270101
2016-03-01 07:16:00,0.254706
2016-03-01 07:18:00,0.281867
2016-03-01 07:20:00,0.306267
2016-03-01 07:22:00,0.329807
2016-03-01 07:24:00,0.294966
2016-03-01 07:26:00,0.302588
2016-03-01 07:28:00,0.336678
2016-03-01 07:30:00,0.369313
2016-03-01 07:32:00,0.350517
2016-03-01 07:34:00,0.392024
2016-03-01 07:36:00,0.383169
2016-03-01 07:38:00,0.388431
2016-03-01 07:40:00,0.424394
2016-03-01 07:42:00,0.407629
2016-03-01 07:44:00,0.413782
2016-03-01 07:46:00,0.41996
2016-03-01 07:48:00,0.430679
2016-03-01 07:50:00,0.458525
2016-03-01 07:52:00,0.476836
2016-03-01 07:54:00,0.441881
2016-03-01 07:56:00,0.479978
2016-03-01 07:58:00,0.505982
2016-03-01 08:00:00,0.528891
2016-03-01 08:02:00,0.505084
2016-03-01 08:04:00,0.484529
2016-03-01 08:06:00,0.494642
2016-03-01 08:08:00,0.490134
2016-03-01 08:10:00,0.539693
2016-03-01 08:12:00,0.530993
2016-03-01 08:14:00,0.515032
2016-03-01 08:16:00,0.48755
2016-03-01 08:18:00,0.48646
2016-03-01 08:20:00,0.515637
2016-03-01 08:22:00,0.52272
2016-03-01 08:24:00,0.52292
2016-03-01 08:26:00,0.495819
2016-03-01 08:28:00,0.527568
2016-03-01 08:30:00,0.542335
2016-03-01 08:32:00,0.458699
2016-03-01 08:34:00,0.478377
2016-03-01 08:36:00,0.504565
2016-03-01 08:38:00,0.498608
2016-03-01 08:40:00,0.456415
2016-03-01 08:42:00,0.494485
2016-03-01 08:44:00,0.488323
2016-03-01 08:46:00,0.474206
2016-03-01 08:48:00,0.468128
2016-03-01 08:50:00,0.436259
2016-03-01 08:52:00,0.458225
2016-03-01 08:54:00,0.459217
2016-03-01 08:56:00,0.479852
2016-03-01 08:58:00,0.512151
2016-03-01 09:00:00,0.470569
2016-03-01 09:02:00,0.438034
2016-03-01 09:04:00,0.425304
2016-03-01 09:06:00,0.410837
2016-03-01 09:08:00,0.461968
2016-03-01 09:10:00,0.471622
2016-03-01 09:12:00,0.42335
2016-03-01 09:14:00,0.405632
2016-03-01 09:16:00,0.466868
2016-03-01 09:18:00,0.413871
2016-03-01 09:20:00,0.451358
2016-03-01 09:22:00,0.413112
2016-03-01 09:24:00,0.421738
2016-03-01 09:26:00,0.445144
2016-03-01 09:28:00,0.407612
2016-03-01 09:30:00,0.392998
2016-03-01 09:32:00,0.392144
2016-03-01 09:34:00,0.395379
2016-03-01 09:36:00,0.415443
2016-03-01 09:38:00,0.413306
2016-03-01 09:40:00,0.422741
2016-03-01 09:42:00,0.41782
2016-03-01 09:44:00,0.377321
2016-03-01 09:46:00,0.401682
2016-03-01 09:48:00,0.392318
2016-03-01 09:50:00,0.376613
2016-03-01 09:52:00,0.366571
2016-03-01 09:54:00,0.363423
2016-03-01 09:56:00,0.354192
2016-03-01 09:58:00,0.371131
2016-03-01 10:00:00,0.388162
