daydatetime,aver_speed_offset
2016-03-16 00:00:00,0.234524
2016-03-16 00:02:00,0.238405
2016-03-16 00:04:00,0.248416
2016-03-16 00:06:00,0.216223
2016-03-16 00:08:00,0.254312
2016-03-16 00:10:00,0.218463
2016-03-16 00:12:00,0.24246
2016-03-16 00:14:00,0.267459
2016-03-16 00:16:00,0.237512
2016-03-16 00:18:00,0.245452
2016-03-16 00:20:00,0.2619
2016-03-16 00:22:00,0.226548
2016-03-16 00:24:00,0.243166
2016-03-16 00:26:00,0.232309
2016-03-16 00:28:00,0.216834
2016-03-16 00:30:00,0.209387
2016-03-16 00:32:00,0.205437
2016-03-16 00:34:00,0.178256
2016-03-16 00:36:00,0.20422
2016-03-16 00:38:00,0.209856
2016-03-16 00:40:00,0.189124
2016-03-16 00:42:00,0.19418
2016-03-16 00:44:00,0.212523
2016-03-16 00:46:00,0.192933
2016-03-16 00:48:00,0.222347
2016-03-16 00:50:00,0.216549
2016-03-16 00:52:00,0.236494
2016-03-16 00:54:00,0.225858
2016-03-16 00:56:00,0.229199
2016-03-16 00:58:00,0.258216
2016-03-16 01:00:00,0.221677
2016-03-16 01:02:00,0.23481
2016-03-16 01:04:00,0.236323
2016-03-16 01:06:00,0.209641
2016-03-16 01:08:00,0.274112
2016-03-16 01:10:00,0.223812
2016-03-16 01:12:00,0.218935
2016-03-16 01:14:00,0.230699
2016-03-16 01:16:00,0.256675
2016-03-16 01:18:00,0.216155
2016-03-16 01:20:00,0.28333
2016-03-16 01:22:00,0.297614
2016-03-16 01:24:00,0.310484
2016-03-16 01:26:00,0.279869
2016-03-16 01:28:00,0.350586
2016-03-16 01:30:00,0.315021
2016-03-16 01:32:00,0.313463
2016-03-16 01:34:00,0.255989
2016-03-16 01:36:00,0.258735
2016-03-16 01:38:00,0.27943
2016-03-16 01:40:00,0.227824
2016-03-16 01:42:00,0.2312
2016-03-16 01:44:00,0.20991
2016-03-16 01:46:00,0.179089
2016-03-16 01:48:00,0.209523
2016-03-16 01:50:00,0.193805
2016-03-16 01:52:00,0.228726
2016-03-16 01:54:00,0.244232
2016-03-16 01:56:00,0.252724
2016-03-16 01:58:00,0.259832
2016-03-16 02:00:00,0.259889
2016-03-16 02:02:00,0.271467
2016-03-16 02:04:00,0.265758
2016-03-16 02:06:00,0.246536
2016-03-16 02:08:00,0.266639
2016-03-16 02:10:00,0.359043
2016-03-16 02:12:00,0.296576
2016-03-16 02:14:00,0.280674
2016-03-16 02:16:00,0.198718
2016-03-16 02:18:00,0.19525
2016-03-16 02:20:00,0.212657
2016-03-16 02:22:00,0.213992
2016-03-16 02:24:00,0.21874
2016-03-16 02:26:00,0.259198
2016-03-16 02:28:00,0.191091
2016-03-16 02:30:00,0.140945
2016-03-16 02:32:00,0.197302
2016-03-16 02:34:00,0.178664
2016-03-16 02:36:00,0.233402
2016-03-16 02:38:00,0.244252
2016-03-16 02:40:00,0.207046
2016-03-16 02:42:00,0.221438
2016-03-16 02:44:00,0.218253
2016-03-16 02:46:00,0.217944
2016-03-16 02:48:00,0.222913
2016-03-16 02:50:00,0.231136
2016-03-16 02:52:00,0.275606
2016-03-16 02:54:00,0.262927
2016-03-16 02:56:00,0.229052
2016-03-16 02:58:00,0.246116
2016-03-16 03:00:00,0.204507
2016-03-16 03:02:00,0.191704
2016-03-16 03:04:00,0.208143
2016-03-16 03:06:00,0.173149
2016-03-16 03:08:00,0.169862
