daydatetime,aver_speed_offset
2016-03-20 00:00:00,0.274625
2016-03-20 00:02:00,0.300599
2016-03-20 00:04:00,0.297798
2016-03-20 00:06:00,0.318783
2016-03-20 00:08:00,0.317713
2016-03-20 00:10:00,0.332387
2016-03-20 00:12:00,0.317977
2016-03-20 00:14:00,0.305204
2016-03-20 00:16:00,0.331246
2016-03-20 00:18:00,0.30699
2016-03-20 00:20:00,0.302878
2016-03-20 00:22:00,0.320152
2016-03-20 00:24:00,0.238414
2016-03-20 00:26:00,0.205965
2016-03-20 00:28:00,0.233562
2016-03-20 00:30:00,0.283287
2016-03-20 00:32:00,0.223633
2016-03-20 00:34:00,0.254693
2016-03-20 00:36:00,0.245244
2016-03-20 00:38:00,0.250328
2016-03-20 00:40:00,0.241
2016-03-20 00:42:00,0.278267
2016-03-20 00:44:00,0.238154
2016-03-20 00:46:00,0.296538
2016-03-20 00:48:00,0.275817
2016-03-20 00:50:00,0.269744
2016-03-20 00:52:00,0.262555
2016-03-20 00:54:00,0.220971
2016-03-20 00:56:00,0.238103
2016-03-20 00:58:00,0.241612
2016-03-20 01:00:00,0.255222
2016-03-20 01:02:00,0.26104
2016-03-20 01:04:00,0.268248
2016-03-20 01:06:00,0.235377
2016-03-20 01:08:00,0.207035
2016-03-20 01:10:00,0.220849
2016-03-20 01:12:00,0.178641
2016-03-20 01:14:00,0.181865
2016-03-20 01:16:00,0.205849
2016-03-20 01:18:00,0.211805
2016-03-20 01:20:00,0.222379
2016-03-20 01:22:00,0.26289
2016-03-20 01:24:00,0.308423
2016-03-20 01:26:00,0.318796
2016-03-20 01:28:00,0.214353
2016-03-20 01:30:00,0.212167
2016-03-20 01:32:00,0.200078
2016-03-20 01:34:00,0.188383
2016-03-20 01:36:00,0.186211
2016-03-20 01:38:00,0.247558
2016-03-20 01:40:00,0.280099
2016-03-20 01:42:00,0.267944
2016-03-20 01:44:00,0.239529
2016-03-20 01:46:00,0.242762
2016-03-20 01:48:00,0.230279
2016-03-20 01:50:00,0.250707
2016-03-20 01:52:00,0.238695
2016-03-20 01:54:00,0.295141
2016-03-20 01:56:00,0.306991
2016-03-20 01:58:00,0.317553
2016-03-20 02:00:00,0.320356
2016-03-20 02:02:00,0.284022
2016-03-20 02:04:00,0.243295
2016-03-20 02:06:00,0.226042
2016-03-20 02:08:00,0.276383
2016-03-20 02:10:00,0.223321
2016-03-20 02:12:00,0.221965
2016-03-20 02:14:00,0.162413
2016-03-20 02:16:00,0.189987
2016-03-20 02:18:00,0.202169
2016-03-20 02:20:00,0.257997
2016-03-20 02:22:00,0.259616
2016-03-20 02:24:00,0.208676
2016-03-20 02:26:00,0.253234
2016-03-20 02:28:00,0.248297
2016-03-20 02:30:00,0.228885
2016-03-20 02:32:00,0.261795
2016-03-20 02:34:00,0.241579
2016-03-20 02:36:00,0.223825
2016-03-20 02:38:00,0.190852
